,Слово,Часть речи,Сенсорная эксклюзивность,Осязание,Зрение,Вкус,Слух,Запах,Устойчивая метафоричность,Дополнительно,xviii,xix,pre1950,post1950,Семантическая когорта
2281,солоноватый,прилагательное,1,0,0,1,0,0,0,0,1.3023039873780697,0.9820466999833529,0.8355122099247823,1.069231013825272,вкусный
2282,соль,существительное,1,0,0,1,0,0,0,0,150.2533225437448,54.27798652610694,33.81735669670556,50.32513971737614,вкусный
2288,сопрано,существительное,1,0,0,0,1,0,0,0,0.0,1.2076520229525016,5.054848870044933,1.6559372624370883,музыка
2296,сохлый,прилагательное,1,1,0,0,0,0,0,0,0.0,0.3981270405337917,0.7310731836841844,0.9485998225219081,атмосфера
2297,сочно,наречие,0,1,0,1,0,1,0,0,0.16278799842225872,0.3981270405337917,2.234995161548792,1.0253651260785943,вкусный
2298,сочность,существительное,0,1,0,1,0,1,0,0,0.16278799842225872,0.30523073107590704,0.5848585469473475,0.5647733047384771,вкусный
2299,сочный,прилагательное,0,1,0,1,0,1,0,0,3.0929719700229157,7.9359990079735825,9.37862455640568,10.143986541419249,вкусный
2303,стенание,существительное,1,0,0,0,1,0,0,0,17.092739834337166,2.3224077364471185,1.4308146594961895,1.4037084078936906,голос
2306,стон,существительное,1,0,0,0,1,0,0,0,7.325459929001642,29.288879281935944,31.864346906006382,15.183080396318864,голос
2308,стонущий,причастие,1,0,0,0,1,0,0,0,0.0,0.0,0.05221951312029889,0.054832359683347286,голос
2314,стылый,прилагательное,1,1,0,0,0,0,0,0,0.0,0.3981270405337917,1.5561414909849067,2.675819152547348,температура
2324,сухо,наречие,1,1,0,0,0,0,1,0,4.069699960556467,22.255301565838955,23.759878469735995,14.95826772161714,атмосфера
2325,суховатый,прилагательное,1,1,0,0,0,0,0,0,0.0,0.41139794188491813,1.7754634460901622,1.639487554532084,атмосфера
2327,сухой-пресухой,прилагательное,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0.010966471936669457,атмосфера
2328,сухой-сухой,прилагательное,1,1,0,0,0,0,0,0,0.0,0.013270901351126392,0.0,0.010966471936669457,атмосфера
2329,сухонький,прилагательное,0,1,1,0,0,0,1,0,2.930183971600657,3.330996239132724,4.438658615225405,0.0,атмосфера
2330,сухость,существительное,1,1,0,0,0,0,0,0,3.0929719700229157,5.95863470665575,4.365551296856987,2.993846838710762,атмосфера
2334,сухохонький,прилагательное,1,1,0,0,0,0,0,0,0.0,0.026541802702252783,0.0,0.0,атмосфера
2341,сыреть,глагол,1,1,0,0,0,0,0,0,0.4883639952667762,0.18579261891576948,0.29242927347367376,0.2248126747017239,атмосфера
2342,сыро,наречие,0,1,1,1,0,1,0,0,0.16278799842225872,5.109297020183661,7.749375747052355,4.194675515776067,атмосфера
2343,сырой,прилагательное,0,1,1,1,0,1,0,0,24.092623766494288,29.474671900851714,37.336951881013704,29.412077734147488,атмосфера
2344,сырость,существительное,0,1,1,1,0,1,0,0,9.278915910068747,13.960988221384964,16.03139052793176,9.140554359213994,атмосфера
2345,сытный,прилагательное,1,0,0,1,0,0,0,0,3.2557599684451746,5.162380625588167,3.853800068278058,3.739566930404285,вкусный
2346,сытость,существительное,1,0,0,1,0,0,0,0,2.279031977911622,2.256053229691487,3.28982932657883,2.429073533972285,вкусный
2350,тактильность,существительное,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0.04386588774667783,осязание
2351,такусенький,прилагательное,1,0,1,0,0,0,0,0,0.0,0.013270901351126392,0.0,0.12611442727169878,размер
2357,тверденький,прилагательное,1,1,0,0,0,0,0,0,0.0,0.0,0.03133170787217933,0.06031559565168203,осязание
2359,твердоватый,прилагательное,1,1,0,0,0,0,0,0,0.0,0.026541802702252783,0.07310731836841844,0.021932943873338915,осязание
2365,твeрдый,прилагательное,0,1,0,0,1,0,0,0,0.0,0.0,0.0,0.010966471936669457,осязание
2367,тембр,существительное,1,0,0,0,1,0,0,0,0.0,0.8360667851209627,4.041790315511134,3.119961265982461,музыка
2369,темнеть,глагол,1,0,1,0,0,0,0,0,2.279031977911622,9.42233995929974,22.851258941442794,15.835585476550698,свет
2370,темно,наречие,1,0,1,0,0,0,0,0,9.278915910068747,24.551167499583823,37.69204457023173,20.841779915640306,свет
2373,темно-золотой,прилагательное,1,0,1,0,0,0,0,0,0.0,0.0,0.15665853936089666,0.09869824743002513,цвет
2382,темноватость,существительное,1,0,1,0,0,0,0,0,0.0,0.0,0.010443902624059778,0.0,свет
2383,темноватый,прилагательное,1,0,1,0,0,0,0,0,1.4650919858003284,1.3669028391660183,2.412541506157808,1.8862331731071467,свет
2384,темнота,существительное,1,0,1,0,0,0,0,0,34.673843663941106,39.64018233581453,93.81757727192898,72.61449392865681,свет
2385,темный,прилагательное,1,0,1,0,0,0,1,0,0.9767279905335524,0.1327090135112639,0.12532683148871732,0.09321501146169038,свет
2387,тепло,наречие,1,1,0,0,0,0,0,0,12.69746387693618,46.70030185461377,79.26922091661372,86.7118936032454,температура
2388,тепловатый,прилагательное,1,1,0,0,0,0,0,0,0.4883639952667762,0.3981270405337917,0.8564000151729017,0.5812230126434813,температура
2389,теплый,прилагательное,1,1,0,0,0,0,0,0,0.32557599684451743,0.38485613918266537,0.10443902624059778,0.09869824743002513,температура
2390,теплынь,существительное,1,1,0,0,0,0,0,0,0.32557599684451743,0.676815968907446,1.127941483398456,1.1240633735086196,температура
2391,терпкий,прилагательное,0,0,0,1,0,1,0,0,0.0,0.4777524486405501,2.9765122478570367,3.103511558077457,вкусный
2392,терпко,наречие,0,0,0,1,0,1,0,0,0.0,0.013270901351126392,0.19843414985713578,0.3070612142267448,вкусный
2393,терпкость,существительное,0,0,0,1,0,1,0,0,0.0,0.06635450675563195,0.07310731836841844,0.27964503438507116,вкусный
2399,тесный,прилагательное,1,0,1,0,0,0,0,0,52.58052349038957,58.02038070712458,54.67383023695293,39.961823737223504,форма
2401,тлетворный,прилагательное,1,0,0,0,0,1,0,0,1.790667982644846,2.1233442161802225,1.169717093894695,0.9979489462369208,вонь
2409,тональность,существительное,1,0,0,0,1,0,0,0,0.0,0.09289630945788474,1.7545756408420425,6.234439295996586,музыка
2420,трезвон,существительное,1,0,0,0,1,0,0,0,0.16278799842225872,1.6721335702419253,2.1305561353081943,0.6908877320101758,музыка
2421,трезвучие,существительное,1,0,0,0,1,0,0,0,0.0,0.06635450675563195,0.020887805248119555,0.31254445019507954,музыка
2422,тремоло,существительное,1,0,0,0,1,0,0,0,0.0,0.1327090135112639,0.14621463673683688,0.20287973082838495,музыка
2423,треугольник,существительное,1,0,1,0,0,0,0,0,12.371887880091663,13.8282792078737,11.759834354691309,14.552508259960371,форма
2425,треугольный,прилагательное,1,0,1,0,0,0,0,0,6.674307935312607,3.742394181017642,3.383824450195368,6.579883162001675,форма
2429,трогание,существительное,1,1,0,0,0,0,0,0,0.0,0.1327090135112639,0.03133170787217933,0.3728600458467615,осязание
2430,трубить,глагол,1,0,0,0,1,0,0,0,3.2557599684451746,4.750982683703248,6.036575716706551,3.7889160541192974,музыка
2431,трубление,существительное,1,0,0,0,1,0,0,0,0.16278799842225872,0.013270901351126392,0.010443902624059778,0.010966471936669457,музыка
2432,трубящий,причастие,1,0,0,0,1,0,0,0,0.0,0.013270901351126392,0.0,0.0,музыка
2440,тугой,прилагательное,0,1,0,0,1,1,0,0,6.185943940045831,6.250594536380531,14.287258789713775,14.634756799485391,вещество
2450,тупой,прилагательное,1,1,0,0,0,0,1,0,11.720735886402627,19.070285241568623,27.488351706525336,22.070024772547285,осязание
2451,тупой-претупой,прилагательное,1,1,0,0,0,0,1,0,0.0,0.013270901351126392,0.0,0.0,осязание
2452,тупой-тупой,прилагательное,1,1,0,0,0,0,1,0,0.0,0.0,0.17754634460901622,0.04386588774667783,осязание
2453,тупоконечный,прилагательное,0,1,1,0,0,0,0,0,0.4883639952667762,0.0,0.010443902624059778,0.04386588774667783,форма
2455,тусклеть,глагол,1,0,1,0,0,0,0,0,0.0,0.0,0.020887805248119555,0.010966471936669457,свет
2456,тускло,наречие,1,0,1,0,0,0,0,0,0.16278799842225872,5.361444145855063,11.644951425826651,5.927378081769842,свет
2457,тускло-белый,прилагательное,1,0,1,0,0,0,0,0,0.0,0.013270901351126392,0.020887805248119555,0.016449707905004187,цвет
2459,тускло-коричневый,прилагательное,1,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0383826517783431,цвет
2460,тускло-серый,прилагательное,1,0,1,0,0,0,0,0,0.0,0.05308360540450557,0.08355122099247822,0.08773177549335566,цвет
2461,тускловатый,прилагательное,1,0,1,0,0,0,0,0,0.0,0.07962540810675835,0.24020976035337488,0.32899415810008376,свет
2462,тусклый,прилагательное,1,0,1,0,0,0,0,0,2.7673959731783984,13.310714055179771,25.35779557121714,15.51207455441895,свет
2463,тухлый,прилагательное,0,0,0,1,0,1,0,0,0.32557599684451743,1.1678393188991225,2.3081024799172107,2.363274702352268,вонь
2464,тухлятинка,существительное,0,0,0,1,0,1,0,0,0.0,0.0,0.05221951312029889,0.032899415810008374,вонь
2469,тягучесть,существительное,0,1,0,1,1,1,0,0,0.0,0.19906352026689586,0.19843414985713578,0.1315976632400335,вещество
2470,тягучий,прилагательное,0,1,0,1,1,1,0,0,0.0,1.353631937814892,6.193234256067448,4.792348236324553,вещество
2505,ужористый,прилагательное,1,0,0,1,0,0,0,0,0.0,0.0,0.0,0.005483235968334729,вкусный
2507,узенький,прилагательное,1,0,1,0,0,0,0,0,4.069699960556467,13.90790461598046,12.355136804262717,6.245405767933256,форма
2511,узкий,прилагательное,1,0,1,0,0,0,0,0,32.069235689184964,63.965744512429204,96.53299195418452,90.391144937998,форма
2512,узкий-преузкий,прилагательное,1,0,1,0,0,0,0,0,0.0,0.013270901351126392,0.010443902624059778,0.016449707905004187,форма
2513,узкий-узкий,прилагательное,1,0,1,0,0,0,0,0,0.0,0.013270901351126392,0.04177561049623911,0.06031559565168203,форма
2514,узко,наречие,1,0,1,0,0,0,0,0,1.9534559810671048,1.7119462742953044,3.404712255443487,1.8917164090754817,форма
2517,узковато,наречие,1,0,1,0,0,0,0,0,0.0,0.013270901351126392,0.020887805248119555,0.06031559565168203,форма
2518,узковатость,существительное,1,0,1,0,0,0,0,0,0.0,0.013270901351126392,0.0,0.0,форма
2519,узковатый,прилагательное,1,0,1,0,0,0,0,0,0.0,0.21233442161802227,0.093995123616538,0.383826517783431,форма
2534,ультрамариновый,прилагательное,1,0,1,0,0,0,1,0,0.0,0.03981270405337917,0.26109756560149444,0.3070612142267448,цвет
2535,ультрамягкий,прилагательное,0,1,1,1,1,1,0,0,0.0,0.0,0.0,0.04386588774667783,осязание
2538,унисон,существительное,1,0,0,0,1,0,0,0,0.0,0.9289630945788474,1.5874731988570863,2.001381128442176,музыка
2576,фиалковый,прилагательное,0,0,1,0,0,1,1,0,0.4883639952667762,0.1725217175646431,0.49086342333080946,0.5702565407068118,цвет
2577,фимиам,существительное,1,0,0,0,0,1,0,0,4.883639952667761,2.9594110013011856,2.026117109067597,0.7292703837885189,запах
2578,фиолетовый,прилагательное,1,0,1,0,0,0,0,0,4.395275957400985,5.9984474107091295,9.660609927255294,12.600476255233207,цвет
2580,фисташково-серый,прилагательное,1,0,1,0,0,0,0,0,0.0,0.0,0.010443902624059778,0.0,цвет
2581,фисташковый,прилагательное,0,0,1,1,0,1,1,0,0.0,0.23887622432027505,0.7310731836841844,0.6031559565168202,цвет
2589,форма,существительное,1,0,1,0,0,0,0,0,26.53444374282817,223.5217914570218,326.0377521178981,356.8983459429392,форма
2595,хаки,прилагательное,1,0,1,0,0,0,0,0,0.0,0.013270901351126392,1.0861658729022168,1.1185801375402846,цвет
2598,хладно,наречие,1,1,0,0,0,0,0,0,0.16278799842225872,0.06635450675563195,0.14621463673683688,0.054832359683347286,температура
2599,хладный,прилагательное,1,1,0,0,0,0,0,0,10.418431899024558,3.23809992967484,1.7128000303458033,0.7018542039468453,температура
2600,хлипкий,прилагательное,0,1,1,0,0,0,0,0,0.0,0.25214712567140146,0.7937365994285431,2.7196850402940256,форма
2601,хлипко,наречие,0,1,1,0,0,0,0,0,0.0,0.0,0.06266341574435866,0.032899415810008374,форма
2602,хлипкость,существительное,0,1,1,0,0,0,0,0,0.0,0.026541802702252783,0.010443902624059778,0.06031559565168203,форма
2605,хлюпкий,прилагательное,0,1,1,0,0,0,0,0,0.0,0.0,0.20887805248119556,0.054832359683347286,форма
2608,холод,существительное,1,1,0,0,0,0,0,0,14.16255586273651,58.15308972063585,68.19868413511035,48.647269511065716,температура
2610,холодить,глагол,1,1,0,0,0,0,0,0,0.32557599684451743,0.8626085878232155,1.7963512513382816,1.9958978924738415,температура
2611,холодненький,прилагательное,1,1,0,0,0,0,0,0,0.0,1.0749430094412378,0.5013073259548693,0.4496253494034478,температура
2616,холоднешенек,прилагательное,1,1,0,0,0,0,0,0,0.0,0.013270901351126392,0.0,0.0,температура
2619,холодно,наречие,1,1,0,0,0,0,0,0,5.04642795109002,49.00943868970977,62.64252793911055,37.80691200166795,температура
2621,холодный,прилагательное,1,1,0,0,0,0,0,0,61.04549940834701,109.44512344273936,133.62973407484483,103.45221301457133,температура
2627,хрупкий,прилагательное,0,1,1,0,1,0,0,0,0.8139399921112936,3.3840798445372298,10.913878242142468,17.337992131874415,осязание
2631,хрупкость,существительное,0,1,1,0,1,0,0,0,0.16278799842225872,0.19906352026689586,0.845956112548842,2.012347600378846,осязание
2632,хрусткий,прилагательное,1,1,0,0,0,0,0,0,0.0,0.026541802702252783,0.46997561808268995,0.8553848110602178,осязание
2652,цвет,существительное,1,0,1,0,0,0,0,0,198.60135807515564,141.48107930435845,144.2302952382655,169.11944697134805,цвет
2654,цветастый,прилагательное,1,0,1,0,0,0,0,0,0.0,0.0,0.41775610496239113,3.7779495821826283,цвет
2657,цветной,прилагательное,1,0,1,0,0,0,0,0,11.557947887980369,14.903222217314937,28.57451757942755,42.177051068430735,цвет
2664,червонный,прилагательное,1,0,1,0,0,0,0,0,27.185595736517207,5.268547836397177,4.355107394232927,1.1624460252869626,цвет
2669,черно-серый,прилагательное,1,0,1,0,0,0,0,0,0.0,0.1327090135112639,0.4595317154586302,0.2960947422900754,цвет
2672,черноватый,прилагательное,1,0,1,0,0,0,0,0,12.86025187535844,1.4863409513261558,0.751960988932304,0.35641033794175736,цвет
2679,черным-черно,наречие,1,0,1,0,0,0,0,0,0.0,0.0,0.12532683148871732,0.13708089920836825,цвет
2682,черствый,прилагательное,1,1,0,0,0,0,1,0,0.0,0.013270901351126392,0.0,0.005483235968334729,вкусный
2685,чисто-красный,прилагательное,1,0,1,0,0,0,0,0,0.0,0.0,0.0,0.005483235968334729,цвет
2686,чисто-розовый,прилагательное,1,0,1,0,0,0,0,0,0.0,0.0,0.010443902624059778,0.005483235968334729,цвет
2700,чуточный,прилагательное,1,0,1,0,0,0,0,0,0.0,0.0,0.08355122099247822,0.032899415810008374,размер
2705,чeрный,прилагательное,1,0,1,0,0,0,0,0,0.0,0.0,0.0,0.005483235968334729,цвет
2707,шарлаховый,прилагательное,1,0,1,0,0,0,1,0,0.0,0.0,0.010443902624059778,0.016449707905004187,цвет
2709,шаровидный,прилагательное,1,0,1,0,0,0,0,0,1.3023039873780697,0.4777524486405501,0.5013073259548693,0.8882842268702261,форма
2710,шаровой,прилагательное,1,0,1,0,0,0,0,0,0.0,0.21233442161802227,0.5117512285789291,3.64086868297426,форма
2712,шарообразный,прилагательное,1,0,1,0,0,0,0,0,0.9767279905335524,0.9422339959299738,1.3368195358796515,1.1185801375402846,форма
2717,шафранный,прилагательное,1,0,1,0,0,0,1,0,0.32557599684451743,0.4379397445871709,0.5221951312029889,0.2083629667967197,цвет
2718,шафрановый,прилагательное,1,0,1,0,0,0,1,0,0.0,0.09289630945788474,0.093995123616538,0.27964503438507116,цвет
2721,шелковистость,существительное,1,1,0,0,0,0,0,0,0.0,0.026541802702252783,0.05221951312029889,0.15901384308170713,осязание
2722,шелковистый,прилагательное,1,1,0,0,0,0,0,0,0.32557599684451743,2.8134310864387952,2.3916537009096888,2.264576454922243,осязание
2726,шероховатость,существительное,1,1,0,0,0,0,0,0,0.16278799842225872,1.0616721080901113,1.2637122175112332,1.535306071133724,осязание
2727,шероховатый,прилагательное,1,1,0,0,0,0,0,0,6.023155941623572,1.3801737405171448,1.315931730631532,1.5298228351653893,осязание
2729,шершавость,существительное,1,1,0,0,0,0,0,0,0.0,0.026541802702252783,0.07310731836841844,0.20287973082838495,осязание
2730,шершавый,прилагательное,1,1,0,0,0,0,0,боль,0.6511519936890349,1.5925081621351669,6.224565963939627,6.996609095595114,осязание
2731,шибать,глагол,1,0,0,0,0,1,1,0,0.0,0.23887622432027505,0.48041952070674976,0.6196056644218244,запах
2738,широкий,прилагательное,1,0,1,0,0,0,0,0,56.32464745410152,178.14857973752066,263.43699978928385,196.62335858851506,размер
2739,широкий-преширокий,прилагательное,1,0,1,0,0,0,0,0,0.0,0.026541802702252783,0.010443902624059778,0.005483235968334729,размер
2740,широкий-широкий,прилагательное,1,0,1,0,0,0,0,0,0.0,0.026541802702252783,0.06266341574435866,0.010966471936669457,размер
2741,широко,наречие,1,0,1,0,0,0,0,0,5.04642795109002,30.098404264354656,72.83577690019288,65.65626748484004,размер
2743,широко-широко,наречие,1,0,1,0,0,0,0,0,0.0,0.03981270405337917,0.06266341574435866,0.054832359683347286,размер
2745,широконький,прилагательное,1,0,1,0,0,0,0,0,0.0,0.013270901351126392,0.07310731836841844,0.0,размер
2751,широченный,прилагательное,1,0,1,0,0,0,0,0,0.0,0.09289630945788474,1.221936607014994,2.9225647711224108,размер
2756,шоколадно-коричневый,прилагательное,1,0,1,0,0,0,1,0,0.0,0.0,0.0,0.0383826517783431,цвет
2762,шум,существительное,1,0,0,0,1,0,0,0,61.04549940834701,105.9017927819886,112.86725565821402,72.59256098478347,звучать
2763,шуметь,глагол,1,0,0,0,1,0,0,0,21.65080379016041,34.07967466969257,45.00277640707358,25.875390534571586,звучать
2764,шумящий,причастие,1,0,0,0,1,0,0,0,0.16278799842225872,0.013270901351126392,0.0,0.0,звучать
2772,щупать,глагол,1,1,0,0,0,0,0,0,1.790667982644846,3.3973507458883563,7.070522076488469,4.106943740282712,осязание
2778,эбонитовый,прилагательное,1,0,1,0,0,0,1,0,0.0,0.19906352026689586,1.3681512437518308,0.3728600458467615,цвет
2784,эхо,существительное,1,0,0,0,1,0,0,0,6.511519936890349,7.697122783653307,18.12017105274371,16.065881387220756,звучать
2787,ядовито-красный,прилагательное,1,0,1,0,0,0,0,0,0.0,0.0,0.0,0.06579883162001675,цвет
2788,ядовито-оранжевый,прилагательное,1,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0383826517783431,цвет
2789,ядовито-розовый,прилагательное,1,0,1,0,0,0,0,0,0.0,0.0,0.0,0.054832359683347286,цвет
2790,ядовито-синий,прилагательное,1,0,1,0,0,0,0,0,0.0,0.0,0.04177561049623911,0.0383826517783431,цвет
2794,яркий,прилагательное,0,0,1,1,1,1,0,0,5.697579944779055,70.46848617448114,118.53829478307847,106.04578362759366,яркость
2795,ярко,наречие,0,0,1,1,1,1,0,0,0.16278799842225872,34.07967466969257,55.39445951801306,30.94738380528121,яркость
2796,ярко-белый,прилагательное,1,0,1,0,0,0,0,0,0.0,0.2786889283736542,0.49086342333080946,0.586706248611816,цвет
2797,ярко-голубой,прилагательное,1,0,1,0,0,0,0,0,0.0,0.30523073107590704,0.4490878128345704,0.8224853952502094,цвет
2800,ярко-золотой,прилагательное,1,0,1,0,0,0,0,0,0.0,0.09289630945788474,0.06266341574435866,0.04386588774667783,цвет
2801,ярко-красный,прилагательное,1,0,1,0,0,0,0,0,0.0,1.7783007810509366,3.697141528917161,3.8711645936443184,цвет
2803,ярко-оранжевый,прилагательное,1,0,1,0,0,0,0,0,0.0,0.18579261891576948,0.187990247233076,0.7237871478201843,цвет
2804,ярко-розовый,прилагательное,1,0,1,0,0,0,0,0,0.0,0.30523073107590704,0.46997561808268995,0.6579883162001675,цвет
2805,ярко-синий,прилагательное,1,0,1,0,0,0,0,0,0.0,0.19906352026689586,1.0235024571578581,1.5188563632287198,цвет
2806,ярко-фиолетовый,прилагательное,1,0,1,0,0,0,0,0,0.0,0.03981270405337917,0.05221951312029889,0.07128206758835147,цвет
2808,яркость,существительное,0,0,1,1,1,1,1,0,0.32557599684451743,5.175651526939292,8.762434301586152,7.764262131161977,яркость
